Track Name,Artist Names,Album Name,Track ID
The Other End,Taking Meds,The Other End,2dZ5guEuV4s2MoMGRsv4rj
REDEMPTION ARC,instant crush,REDEMPTION ARC,69uGaFUvNf55i7DbRzpQSU
Freaky,Upchuck,Bite The Hand That Feeds,1c7QvX7NNzMzcUkJhBa3qI
Tuesday,mary in the junkyard,Tuesday,19Ta3GtCyDQHhFXMS0vUZj
BATSHIT,LOLA,BATSHIT,0xA47Wk9UfpBcqSvLkfHuI
Seoul,Shoreline,Seoul,242MWOVEHopesZNGpUXih2
Plastic Rainbow,Indio Downey,Plastic Rainbow,516aBiOTrgKVzuXR7Ezp9e
Witches + Vampires,Hotel Decor,LOANSTAR,7bXY6a5iBUTky9r91ZjrjR
SPLAT!,gglum,SPLAT!,3QYGJb41WJjj6xs68Pvf1z
Anymore,Short Fictions,Oblivion Will Own Me and Death Alone Will Love Me (Void Filler),1kMaTqwbRtoR6KLBlkSCzS
BIG HIT SINGLE,Gen and the Degenerates,BIG HIT SINGLE,3reN0NjIAde5yu4xhCo6fD
Tongues ii,Slomo Sapiens,Tongues ii,5hsiKHlyGKPgJgxKRzU01O
Crush,Blush,Crush,2fGrNRKLkWJqGuzEST3pYX
Portrait Show,Rocket,Portrait Show,72Z7VFAx1blMBH1NEE2bN0
Rid Of Me,Rid Of Me,Rid Of Me,7B8onh1s7NQc91jtXlL6XP
It's The Magic,Lip Critic,It's The Magic,4Y66dc6AG2eWQNUOzpKqtK
Manic,Bleach Garden,Nepenthe,5MEDzX4SegWLP5ip2jR73r
dissolve,sunshy,dissolve,1GJF9cxjx4tEeUgIHlqGlb
Run (When I Tell You),Dirty Blonde,Run (When I Tell You),2HVPlrwGyrFO9SMEXXSdYw
Something In The Water,Cut Your Losses,Reflections of Ghosts,4pqpN4f0Xc3pohLirRpOmW
Lucky You,Joiner,Lucky You,5dourGbYNsSbm3V3KTzHMK
Kool,Meet Me @ The Altar,Past // Present // Future,5j8B7LSCepVPnwUrNB4pXt
MARRY KILL F*CK//,"KennyHoopla, Travis Barker",BLINK AND YOU'LL MISS IT//,71MVjTIeOQzPkEmfgL3uNc
TAKE THIS CROWN (feat. Good Charlotte),"DE'WAYNE, Good Charlotte",TAKE THIS CROWN (feat. Good Charlotte),2IY9lQ8pD2uVzAoIxJUPK8
curious/furious,WILLOW,<COPINGMECHANISM>,2OdRGWLkvSccWOrYFlbIFF
Familiarity,Teezo Touchdown,Familiarity,6hB5O4G6L5xa4r3wKSisH3
i want to die in your arms,EKKSTACY,misery,0qEPwjJHlNUSWf2Ghlxdqq
Exscape,Montell Fish,Her Love Still Haunts Me Like a Ghost,2JxPgHghyuG0SKNy8htBWg
ART OF WAR (feat. Denzel Curry & Rico Nasty),"Jasiah, Denzel Curry, Rico Nasty",ART OF WAR (feat. Denzel Curry & Rico Nasty),75tFBhZ34HNOiPder8VFYt
12gauge!,"Sadfriendd, Suave Lee",12gauge!,5lBXXaxSVZl5p1a5yRxoW9
In My Head (feat. Travis Barker),"24kGoldn, Travis Barker",In My Head (feat. Travis Barker),3I3O8aazwBKkXN6RNjY06L
Nothing Feels The Same,"Chris Miles, Lil Tracy",Nothing Feels The Same,3zCnua0vS5z5znRZANOdPD
New York Transit Queen,Corinne Bailey Rae,New York Transit Queen,6CjJtGi2x7xiBghJ4E8YIN
Keep It Rolling,"Bloc Party, KennyHoopla",Keep It Rolling,4eWCIVuL2da2h1gJn047Et
X-RAY,Jean Dawson,"""DESTRUCTION FOR DUMMIES"", PT. 2 JEAN DAWSON AS ""NIGHTMARE""",26ZtCUtuDqeVjyTk0IsJzR
Direct Me,Tom The Mail Man,71ØS,0E1TLWwSi8h5QvD1uqVYCR
Stay Blessed,Genesis Owusu,Stay Blessed,6fReWEXkgRzOaLwT8fNbXb
sever the blight,hemlocke springs,sever the blight,6HWBhda8t2Q68wg3U8T2lf
God Is a Circle,Yves Tumor,"Praise A Lord Who Chews But Which Does Not Consume; (Or Simply, Hot Between Worlds)",596pY5JqwSgSqM8cA4A0rg
ETA2 (feat. Paris Texas),"Yeek, Paris Texas",ETA2 (feat. Paris Texas),6ceM12zLnXEBQ7JrF3rprq
Animal,"Magnolia Park, Ethan Ross, PLVTINUM",Animal,1BO5Y7G9ukdTRVw1ER0HuC
Bound For Glory (feat. Markus Videsäter of Solence),"Hyro The Hero, Solence, Markus Videsäter",Bound For Glory,5qPvBmcIscVajn1Fh3QXhO
Dream Big,Bob Vylan,Dream Big,0xvXVHHSdl0EjXFobmL6Ip
Choose Your Fighter,Nova Twins,Supernova,6tL8gSH1BWB5noSIac3uGZ
Thousand Lifetimes (feat. Corey Glover of Living Colour),"Fire From The Gods, Living Colour",Thousand Lifetimes (feat. Corey Glover of Living Colour),0sRAH3UW1W7jUo3CZq0OAH
Wait and Bleed - Spotify Singles,Zulu,Spotify Singles,1BDUdn6OmlJ9oR9XpSxgNR
Rise,Volumes,Rise,6gWUB6hS6SuyvaKzYAltn8
$wing,FEVER 333,$wing,79yXiVM8QbotM46zcevzUO
Don't Look At Me,POORSTACY,The Breakfast Club (Deluxe Edition),3U7mehH6qFWzsDrAljZ7VW
Wish You Would,Tyler Cole,Wish You Would,4nMFMqVM440l2mLLHqT5lj
Bookie's Dirtbag,"Kid Bookie, Wheatus",Bookie's Dirtbag,4RWbO2RDo6yyA12R3TNVsx
"RISK, RISK, RISK!",Jhariah,"RISK, RISK, RISK!",2FgFvtSuBAECcN7SJU5xMB
BULLET MAN,Paris Texas,BULLET MAN,1xscJ2dRvxgJhB8V10EqZn
Hi-Fidelity,"Lava La Rue, Biig Piig",Hi-Fidelity,2d9UdLMMe80RNfuQcGmuIe
Kamikaze (feat. Jason Williamson),"Connie Constance, Jason Williamson",Kamikaze (feat. Jason Williamson),3GIfxO4nC66ctxemNbsnja
catastrophe,"poptropicaslutz!, Magnolia Park",catastrophe,23CIjjRFiqwaAGHmF1p5oX
LOVE ME HATE ME,"Kayzo, CRAY, DE'WAYNE",LOVE ME HATE ME,32FxL1gNFABVzfK4gK2Ate
Hi-De-Ho,"Jack White, Q-Tip",Hi-De-Ho,3GkZwRXM2Dsd8c25qYSmGU
Black Punk,Rico Nasty,Las Ruinas,1irb49XkVPBjDpy0pckq5M
Window Shopper - Spotify Singles,Jean Dawson,Spotify Singles,6gJxzkUOyC30TxOkWw2LDH
If Only You Knew,"Ergo, Bria, *repeat repeat",If Only You Knew,7qOmxHqPGd1tPEI9CbGlnA
Alone In December,Hello Yello,Alone In December,2hHLMZd2Jwg3ytJGxpN40m
Blood In The Water,Ayron Jones,Blood In The Water,36h5JAbSei6u5AcZJji05T
ELVIRA,TeZATalks,ELVIRA,5Zzylb0t4kLOGzYw1LDHOg
Wretched,Bartees Strange,Farm to Table,1wmx1Icz0XuAfyU8Dgio74
All Eyes On You,Buggin,Concrete Cowboys,0PCxjGxmj0q3b3wpYZAgWe
Cherry Blue Intention,Special Interest,Endure,2JrozyGS7r75L39rt3xoGx
Enemy,Oxymorrons,Enemy,6uw93PQ8gHcceraxPfCFUp
Tunnel Vision,Jesus Piece,Tunnel Vision,0RxvS6KLWG0SYqQJnhHIpM
I See Walking Caskets,"Kamiyada+, Tim Randolph",I See Walking Caskets,6fipbTytF7EemCZiutVtOl
nothing (in my head),Pinkshift,nothing (in my head),4PFn8XOYbV4zlWr4Jhu7XX
Wait,M.A.G.S.,Wait,1YUKuWqXXMDoIWMxeTHPDf
"Clique, Boom",Dom Vallie,Are We There yet?,5rWy99nNNONycsObYOMzHx
Happier Still,Big Joanie,Back Home,3NSmfa5DmtEy27GgSPScdl
Miss Independent - Spotify Singles,Meet Me @ The Altar,Spotify Singles,3gbeY1MzOJ5X7SWItYD0jk
Hostage,Peter Xan,Hostage,2HtXypOaDQhfWG1sKrjN0f
Monochrome,Jany Green,Monochrome,2YAZEyMTGG5T0bnCvdj02o
care about myself,N3WYRKLA,care about myself,3h0Ra5sOoapITBY6ITu1Bj
t!mezone,James Mantis,t!mezone,4O8j9RMURUEsdFBtxGKaSZ
"im fine, thx 4 asking",King Isis,scales,4wIz4Lx7BFfGi8E7PzVipV
COOKIE,FISHLORD,COOKIE,3Gwh2VbVdHbcc4zYdAugt5
So Sentimental,WALWIN,So Sentimental,0e6cllU5p2HDCFm2cyKSai
Sitting on Ice,psykhi,Sitting on Ice,6RYRFuYDMyJIzmzLprp9rZ
Body Language,Mint Green,All Girls Go to Heaven,45t5U9tRXXYjp40w4PZpgU
try again,Cam Kahin,WHEN IT'S ALL OVER,1MyG8JxwY3hosoRPgpuWJ1
Jimmy Neutron,Enumclaw,Save The Baby,2nz67XVT2Ir9Y4YT8QM8sZ
FINALLY SOBER (ANGELS CALLING),Benjamin Carter,FINALLY SOBER (ANGELS CALLING),2PzygCxvCYzsIyc50VStxD
Ours,Oarts,Ours,1B7XSl075FcGoHjnHMoiIK
Red Is My Favorite Color,JULES IS DEAD,Red Is My Favorite Color,3VWAcQuJUg4MaxDJFylZ4i
Chelsea Hotel,Zhariah,Chelsea Hotel,3yuUo3VJreRdasr1erzGJM
sick of all these uglies falling out the sky,Zavier O'Keith,sick of all these uglies falling out the sky,588VSkCIXBKt0d7qdhEIuA
bad idea right?,Olivia Rodrigo,GUTS,3IX0yuEVvDbnqUwMBB3ouC
Not The 1975,Knox,I'm So Good At Being Alone?,2U0Zowgw2tgJXu5K56i4Q4
Yours (feat. Bea Miller),"Sueco, Bea Miller",Yours (feat. Bea Miller),1OYchHxLhckxWStYd5qTyq
Friends With Your EX,Landon Barker,Friends With Your EX,5dLhmqJRJiV0RyRwv7VUdv
Hold Me Like a Grudge,Fall Out Boy,So Much (For) Stardust,7LJETXmpThAx6IvUzczYNR
BABY SAID,Måneskin,RUSH!,2KReCz1L5XkGIBhDncQ5VZ
You First,Paramore,This Is Why,2ZMkAWKrNDXrQuF0N9Q9Xj
THE OUTSIDE - OUTSIDERS VERSION,"BOYS LIKE GIRLS, 3OH!3, State Champs, The Summer Set, The Ready Set",THE OUTSIDE (OUTSIDERS VERSION),4iGlMhSSuRHUlNAknDjvT8
Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons, JID, Arcane, League of Legends",Mercury - Acts 1 & 2,3CIyK1V4JEJkg02E4EJnDl
ALL CAPS (feat. John the Ghost),"Weathers, John the Ghost",ALL CAPS (feat. John the Ghost),2N9j5SNc6cQMYpUeyXYlBV
love is embarrassing,Olivia Rodrigo,GUTS,26QLJMK8G0M06sk7h7Fkse
faceplant,LØLØ,faceplant,1iJerx3GyIFeoQswhthnc0
blame,The Maine,The Maine,6KiqAya4ntBbCLyH7Rf2Sk
sTraNgeRs,Bring Me The Horizon,sTraNgeRs,5fpq1wF8xa5tSSlcKHdmGQ
XXL,LANY,a beautiful blur,4kFbxA8gCGx47zJrZ9KiQT
THE LONELIEST,Måneskin,THE LONELIEST,1Ame8XTX6QHY0l0ahqUhgv
FUNERAL GREY,Waterparks,INTELLECTUAL PROPERTY,6Rebnr2UDaxxg3VNe6CBg2
Deep End,The Score,Deep End,25xNO6EC6RPmBpBZOblOOW
Sharks,Imagine Dragons,Sharks,0TyUOnU4H4GLqOcrH0auc8
maybe (feat. Bring Me The Horizon),"Machine Gun Kelly, Bring Me The Horizon",mainstream sellout,25wdC7CJmCJPgnKw9rYquJ
she's all i wanna be,Tate McRae,she's all i wanna be,0IuVhCflrQPMGRrOyoY5RW
I Hate Your Friends,Alex Coles,I Hate Your Friends,371pdH5EqWT3cyGfzv1dX1
Bleed,Connor Kauffman,Bleed,4vtzbijWEew1JlxamzNUBE
Spiral City,CARR,The CARR Show,6LjmIxsNRNrAb8uvJktOeL
club heaven,Nessa Barrett,club heaven,1nO6DT2QIYTxwLGrfQvIt3
Happier (feat. Oli Sykes of Bring Me The Horizon),"YUNGBLUD, Oli Sykes, Bring Me The Horizon",Happier (feat. Oli Sykes of Bring Me The Horizon),0UNDrAptMY5glGrcdr93Kx
It Is What It Is,Jamie Miller,Broken Memories,2kHcMUgIqU3t87wjoGhrd6
FELL IN LOVE,blink-182,ONE MORE TIME...,3wIaPhVmXG6lcIPfm7D0fm
Back To Me,The Rose,Back To Me / Alive,4eZpe6SMJQIqAU9VJI84oD
Cobra (Rock Remix) [feat. Spiritbox],"Megan Thee Stallion, Spiritbox",Cobra (Rock Remix) [feat. Spiritbox],6HNWDjbome8TQp0rYRZTQS
Stuck,Thirty Seconds To Mars,Stuck,1PYG9Akj0LAZZUDXzV9m1S
Eyes Wide Shut,"ILLENIUM, Avril Lavigne, Travis Barker",ILLENIUM,556awMv4WQP0h1VXMU8rSU
Bad Omens,5 Seconds of Summer,5SOS5,6QcOEPC0bX799hITIgj3vU
Seventeen Going Under,Sam Fender,Seventeen Going Under,1Dp7ASSZVVOPJ85VdLpjOX
Bad Habits (feat. Bring Me The Horizon),"Ed Sheeran, Bring Me The Horizon",Bad Habits (feat. Bring Me The Horizon),7vrKEP66NdiQDPryPG6olO
Dress,Charlotte Sands,Love and Other Lies,2ptbBxMTCbFBefVMXwrdSC
I Want To Be With You,chloe moriondo,Blood Bunny,4LK36kV9w3KBD2GYL26ZBq
Out Of My System,Louis Tomlinson,Faith In The Future (Deluxe),4QU579S6uCG9vWaHUeGnLp
u turn me on (but u give me depression),LØLØ,u turn me on (but u give me depression),7MeP128gHh4GyTMoGUiZlt
Punching Bag,Set It Off,Punching Bag,7fudux10sVIxILOocZaHrW
Loved You A Little (with Taking Back Sunday and Charlotte Sands),"The Maine, Taking Back Sunday, Charlotte Sands",Loved You A Little (with Taking Back Sunday and Charlotte Sands),0IPKskRI33eRXjUhNUr9b5
9 lives,Machine Gun Kelly,mainstream sellout (life in pink deluxe),17XY1uAyl0lrFqiMp1aQXO
How Do You Love Somebody,Why Don't We,How Do You Love Somebody,4j5gXarJqoiwh4ZIAqZcmh
get him back!,Olivia Rodrigo,GUTS,2gyxAWHebV7xPYVxqoi86f
In My Head,"Mike Shinoda, Kailee Morgue",In My Head,3ryXl6OFAr9fzUpIjAnHIY
boy,The Killers,boy,3Qw0WuniULBdYjXe2jsqCy
"don't sleep, repeat (feat. Machine Gun Kelly)","44phantom, Machine Gun Kelly","don't sleep, repeat (feat. Machine Gun Kelly)",2qtqIinDwJQzsUofMtkH0D
Heart Attack - Rock Version,Demi Lovato,Heart Attack (Rock Version),6qgwX7o1fYLwbikNrddmFo
Cinderella Snapped,Jax,Cinderella Snapped,3udCid1W2whR6CQrVpsKUh
I'm In Love With You,The 1975,I'm In Love With You,0uBdQzKghx88d2Lp8SLFKJ
Morning Blue,Giant Rooks,Morning Blue,71qr4SoRZ61SKxhH4XhAqP
All the Things I Hate About You,Huddy,All the Things I Hate About You,2HbuhhxdEVbqdaJlLxOCfW
I’m a Mess (with YUNGBLUD),"Avril Lavigne, YUNGBLUD",I’m a Mess (with YUNGBLUD),1yvArCvZLTHiawRdWKSAWj
FUCK ABOUT IT (feat. blackbear),"Waterparks, blackbear",INTELLECTUAL PROPERTY,4e4htLKeAZFildRW8D2Itx
Vicious,Bohnes,Vicious,2EwnRHPoqt7ofZYl9jgVLY
Anything But Me,MUNA,MUNA,0MtRE3z0MqQp9ZgYVW9s8u
Over,CHVRCHES,Over,56kItkqB3oSsLrXK4p3ja4
29,Demi Lovato,29,3gXWe15nwrjfhjYQ5RqLx7
sail away,lovelytheband,sail away,6G8xvLFNkXy3HM5EbQI6c8
Bois Lie (feat. Machine Gun Kelly),"Avril Lavigne, Machine Gun Kelly",Love Sux,2lHktSigIAZqf7BkA7NRS7
eighteen,Henry Moodie,eighteen,37ZOqyxz7B7bmIa2sq5odC
FUNERAL,Neoni,FUNERAL,3UG2MvL1KiIgY9FjFvOYrv
BANG BANG!,Nessa Barrett,BANG BANG!,2YiQL9Aa4PmGF8oMFADzzA
Barely on My Mind,The Regrettes,Further Joy,7LigIDzs63Y4uFlZvNzCZq
only wanna dance,almost monday,only wanna dance,5unvfecPlWyn1NkFpf5YvA
Loser,Sueco,Loser,1GAIibUEoZjvG4QsrabVWc
Told You So,The Band CAMINO,The Dark,2A1HJSm5Gqqb9oTv28U6dr
i'm too pretty for this,Claire Rosinkranz,i’m too pretty for this,4shULiz3P7luscRsQobtDN
lonely bitch,Bea Miller,lonely bitch,6IaOyzYlT5809ASyUKzDPq
Eye For An Eye (Single from John Wick: Chapter 4 Original Motion Picture Soundtrack),Rina Sawayama,Eye For An Eye (Single from John Wick: Chapter 4 Original Motion Picture Soundtrack),5dEeT1r0H6uK0iIEpOBZOg
California Girl,Crash Adams,California Girl,4NSvVWoMswmJpMpSbgipYX
One of the Guys,JESSIA,One of the Guys,4jXEvctpjLM9moyDwG8SGp
Sleepwalking,All Time Low,Sleepwalking,4SOtTsuFYYlkOOvXMbroUv
JUMP!,Only The Poets,JUMP!,3XfqHrrVnG4BI2XAOaYiim
Friends With Benefits,Jaden Hossler,Friends With Benefits,3cubovyBMABNcWzSdbzMTP
Be Your Man,G Flip,Be Your Man,0vUGBxV9t1nNkmdWYDhHOH
toxic energy (with Bert McCracken of The Used),"blackbear, The Used",in loving memory,01tEAvdPLPREA9JT9Wpb26
KULT (feat. Jasiah),"Steve Aoki, grandson, Jasiah",KULT (feat. Jasiah),22ya9ZSp7FxhcgFLALm0eS
GOOD GIRL ERA (SIDE A),UPSAHL,UPSAHL PRESENTS: THE PHX TAPES,5LJsMlAwHdRzyq6Z3lLCat
How Do You Love Me,Nicotine Dolls,How Do You Love Me,44UXLRvq1ZrSLb32OVOteB
Picasso,Loveless,Picasso,0QRWbkURJ1dJ3yilr8MriQ
YOU NEEDED A HIT//,KennyHoopla,YOU NEEDED A HIT//,5DbBHcdkzRe1HnA132Dp0z
CASUALTY,MOTHICA,Nocturnal,6KZS7UyCY1akaJGAp64Akl
Year 3000 2.0,"Busted, Jonas Brothers",Year 3000 2.0,6GQER7cmMJ3goZa1U6VgPs
GO GO GO,Jorja Smith,GO GO GO,7uiXg5Ec2teUAxhIEiD00N
Everknown,NEEDTOBREATHE,Everknown,00YQhkHze8n5oLQdCQdZ4V
the idea,blackbear,in loving memory,5DUgpa3TrMXqUy5lvV5XT2
Cynical,Emei,Cynical,5DT396Bk4kxXH0Y8ADyyE3
Middle Of A Breakup,Panic! At The Disco,Viva Las Vengeance,18Lvxsm4l6noRNjQW8nS4b
Friend For Life (with Medium Build),"X Ambassadors, Medium Build",Friend For Life (with Medium Build),7BE4sJl4U5kPpphtYCq086
I Hope I'm Not Sick,Loveless,I Hope I'm Not Sick,37QHhhnI5uuYSuJuWskV86
Queen of New York City,Matchbox Twenty,Where The Light Goes,6GN1unKvg3uyOBj2dCV41D
Only Wanna Be With You,Amy Shark,Only Wanna Be With You,5i8v4dQ9Lfo0CmG7PU64Z2
Alive,The Scarlet Opera,Alive,2KoE7jhmorIAAqxBh3K7FI
dead inside,blackbear,in loving memory,2Oo397nWzelAKMQBBIL8YI
Piggie,Jazmin Bean,Piggie,1DVuD6ZWzdPf9PUeDAsOpS
Giving Up,The Used,Toxic Positivity,5XYoKiujAKGiHwnU2G0P7C
I Think I'm in Love,Taylor Acorn,I Think I'm in Love,1sNqqWaIURY27KYmVZxkW7
Half My Heart,grandson,"I Love You, I’m Trying",3EMVljpsr9TPKYScAFQNJh
FREAK,"Beauty School Dropout, Jaden Hossler",FREAK (Feat. jxdn),59QtD84KONsWuBFL7bwQrP
Halley,trauma ray,Split,5Hqumcun0UcSFX8HvqSXQD
Starchild,Sweet Pill,Starchild,1RSxsFkC9ddBBxuJMmrrdH
Killing Time,Bleed,Killing Time,4me6CoGX1RHTu7VE7Hnkpl
Freak Of Nature,Heart Attack Man,Freak of Nature,4paB6XEsrPmRtX2xua5WTL
Pig,Superbloom,Life's a Blur,6ZURd2x9YB980TbGTUG9fh
Sunshine,Teenage Wrist,Still Love,2czqsuJetQmyHxx3M009FX
to me,Pinkshift,to me,3NijO9nnAGdbQGaOF4Q1Zf
Kiss the Ladder,Fleshwater,We're Not Here to Be Loved,41QBT1Al5RQ9u9UIHOuXnj
Daydreaming,PÆRISH,You're in both dreams (and you're scared),3PEes770N4fkSv0RrBsBZC
Daretomove,Oversize,Daretomove,2K1cFNyLVoKWw4RdHWRmDe
Chalk,Split Chain,Chalk,4Cvpb8DicKbLSiftBmac99
Lean Into It,Wayside,Lean Into It,6jXiMMb5Hvz1NwITFVblZV
Kids,Dosser,Violent Picture / Violent Sound,6yFPiMOCa00P1y0QupLQtL
Moments of Clarity,Narrow Head,Moments of Clarity,35abwQmAZvwCPBPzuXWob1
Ain't Hard To Tell,Soul Blind,Feel It All Around,1Oip40rPQ0RsFKL2zBdGMN
Swim Back,Sunfish,Swim Back,634SY94b36GK9hBKcI3GaB
Creature,bloodmoon,Creature,4Jyiy6CRiKRQmlVt3JztNt
Constant Headache,"Tigers Jaw, Joyce Manor",Constant Headache,2xJV9FaGKNMIecMOtjGxX0
In the shadow of your former self.,Love Is Noise,In the shadow of your former self.,7icAw1EcEfXRpOxkhB3HZw
Kill the Moth,Present,Kill the Moth,6xaYew5NA3m7QFHwayDjsy
Undertow,Capsule 9,Take As Prescribed,5v3bNY9RlHiv1Otplrmr9s
Backbone,MONOWHALES,Backbone,7cl08gllA42WPESPRGUlqQ
Fortress,Modern Color,Fortress,2yQiSbPAwHXCFOoSGkLCzA
Merchant,Gloam,Gloam,4X8LIhjfLIG4t0GjKqJseo
Everything Blu,Day Aches,Everything Blu,6VHRK7snwupgniSGeORQCt
Tangerine,Heavenward,Pyrophonics,0EnhQ7imjcQu06rNVQuXdX
Myopic,Drug Church,Myopic,02PbIkn24emrkP1LDBymUp
Hiraeth,Common Sage,Hiraeth,7J1rx8Kkbuagoi3EYuyEl1
Burden,Drift,Burden,17JBaKcILsLf5uSVMU7CXZ
After,MERCURY,Summer23,0TLoVayT4L0wK8XqSJmcnN
Flacco,Money,Flacco,248Z8fgwFHdQCAhtkJ0hrj
Hyper Trophy,Citizen,Hyper Trophy,3kHSUwpxqdXaKONV3ECNL8
Supernatural,NVM,Burning Halos,5SBl10YxMr1oimb5ur4VAl
Pushing Pins,PLAIINS,Pushing Pins,7j26ZE6cddkHrdkWr13fw6
Morning Haze,Family Dinner,Morning Haze,6Ixw75JnL7dXLeSUyYkazE
All I Ever Wanted Was A Chance To Know Myself (feat. Max Bemis),"The Dangerous Summer, Max Bemis",All I Ever Wanted Was A Chance To Know Myself (feat. Max Bemis),3P80Qhd1KG6puSSY9va4de
Your face,Wisp,Your face,7ne2hzW4jaU5tacaCI4kJH
Long Way,Lonely The Brave,Long Way,2q8zC3kA9AYPKsreJ1BoFM
Done,Hundred Reasons,Glorious Sunset,0UPwyz3aaQdWPUGn6pEkrh
Stuck In a Car With You,Twin Atlantic,Stuck In a Car With You,105tJEDg9Q5LF5aoZ96ckp
Life's a Pill,Koyo,Life's a Pill,4XvNALxzCzwFymLvN9Daes
Holding The Knife,Cloned Apparition,World Powered,6UdwDiKUZj1ebfY3dGwH3R
You’re One Of Us Now,Movements,RUCKUS!,6EwRKnESYfyuqDmMjbDhYw
Medication,Webbed Wing,Right After I Smoke This...,4WFjp4EEmScRkNSiAsrEj1
Hypernormalisation,Crime In Stereo,Hypernormalisation,2J0rZv5OT6Sop5M52ezhwO
Hard To Breathe,Crossing i's Dotting t's,I Used To Be,4rMyOa7oU75N4rA3mZERF0
respawn.,LATE 90s,respawn.,6N54fTcYiQH3gSoFChO7NS
Never Fucked Up Once,Militarie Gun,Life Under The Gun,1PaGbgK8KEwtaukD0YzGsi
Sullenboy,Fiddlehead,Death is Nothing to Us,3Y3CbwB3REfOWUkgKOKgcD
Plastic,Glitterer,Plastic,5QNcjQ59mtn96GALPY1xBO
Love You 'Till the End - 2006 Remaster,The Pogues,Pogue Mahone (Expanded Edition),0etUdU5dmPy7jOMS2tt5TG
Can't Stop,Red Hot Chili Peppers,By the Way (Deluxe Edition),3ZOEytgrvLwQaqXreDs2Jx
How You Remind Me,Nickelback,Silver Side Up,0gmbgwZ8iqyMPmXefof8Yf
The Kids Aren't Alright,The Offspring,Americana,4EchqUKQ3qAQuRNKmeIpnf
Running Up That Hill (A Deal With God),Kate Bush,Hounds Of Love,1PtQJZVZIdWIYdARpZRDFO
The Middle,Jimmy Eat World,Bleed American,6GG73Jik4jUlQCkKg9JuGO
Now And Then,The Beatles,Now And Then,4vziJcnB2Qyi9o4nIRUeN7
Go Your Own Way - 2004 Remaster,Fleetwood Mac,Rumours,07GvNcU1WdyZJq3XxP0kZa
Bitter Sweet Symphony - Remastered 2016,The Verve,Urban Hymns (Remastered 2016),57iDDD9N9tTWe75x6qhStw
Mary On A Cross,Ghost,Seven Inches Of Satanic Panic,2HZLXBOnaSRhXStMLrq9fD
Drops of Jupiter (Tell Me),Train,Drops Of Jupiter,2hKdd3qO7cWr2Jo0Bcs0MA
The Adults Are Talking,The Strokes,The New Abnormal,5ruzrDWcT0vuJIOMW7gMnW
I Still Haven't Found What I'm Looking For,U2,The Joshua Tree (Super Deluxe),6wpGqhRvJGNNXwWlPmkMyO
Come Together - Remastered 2009,The Beatles,Abbey Road (Remastered),2EqlS6tkEnglzr7tkKAAYD
Stairway to Heaven - Remaster,Led Zeppelin,Led Zeppelin IV (Deluxe Edition),5CQ30WqJwcep0pYcV4AMNc
When You Were Young,The Killers,Sam's Town,70wYA8oYHoMzhRRkARoMhU
Learn to Fly,Foo Fighters,There Is Nothing Left To Lose,5OQsiBsky2k2kDKy2bX2eT
Dreams,The Cranberries,"Everybody Else Is Doing It, So Why Can't We?",4JGKZS7h4Qa16gOU3oNETV
Gimme Shelter,The Rolling Stones,Let It Bleed,6H3kDe7CGoWYBabAeVWGiD
Uprising,Muse,The Resistance,4VqPOruhp5EdPBeR92t6lQ
Rhiannon,Fleetwood Mac,Fleetwood Mac,05oETzWbd4SI33qK2gbJfR
Baba O'Riley,The Who,Who's Next (Deluxe Edition),3qiyyUfYe7CRYLucrPmulD
Barracuda,Heart,Little Queen,4KfSdst7rW39C0sfhArdrz
Bulls On Parade,Rage Against The Machine,Evil Empire,0tZ3mElWcr74OOhKEiNz1x
Comfortably Numb,Pink Floyd,The Wall,5HNCy40Ni5BZJFw1TKzRsC
Best of You,Foo Fighters,In Your Honor,5FZxsHWIvUsmSK1IAvm2pp
Starlight,Muse,Black Holes and Revelations,3skn2lauGk7Dx6bVIt5DVj
Shout,Tears For Fears,Songs From The Big Chair,2gQaQUhDCNGfBVXTvxAmXQ
Lost,Linkin Park,Lost,373gDROnujxNTFa1FojYIl
Bigmouth Strikes Again - 2011 Remaster,The Smiths,The Queen Is Dead,2OErSh4oVVAUll0vHxdr6p
Under Pressure - Remastered 2011,"Queen, David Bowie",Hot Space (Deluxe Remastered Version),11IzgLRXV7Cgek3tEgGgjw
London Calling - Remastered,The Clash,London Calling (Remastered),5jzma6gCzYtKB1DbEwFZKH
All These Things That I've Done,The Killers,Hot Fuss,5vollujufHY0jMZxx77VWr
Blue Monday,New Order,Substance,6hHc7Pks7wtBIW8Z6A0iFq
Master of Puppets (Remastered),Metallica,Master of Puppets (Remastered Deluxe Box Set),54bm2e3tk8cliUz3VSdCPZ
My Hero,Foo Fighters,The Colour And The Shape,4dVbhS6OiYvFikshyaQaCN
Love Will Tear Us Apart - 2020 Remaster,Joy Division,Love Will Tear Us Apart,34iOH7LY3vme5rQxsVILZ4
Could Have Been Me,The Struts,Everybody Wants,3IyCL4Em1GOpNGDf451Hg1
Heart Of Glass - Special Mix,Blondie,Best Of Blondie,0a4agFmqHXxcZl1nho1BxM
Because the Night,Patti Smith,Easter,0lIoY4ZQsdn5QzhraM9o9u
Waste A Moment,Kings of Leon,WALLS,5LlsD7LdSMkGV4Iu0a2Zq0
Our House,"Crosby, Stills, Nash & Young",Deja Vu,2hitsKa8SthKhRJBXUHbIv
